Analysis of Tolerances

Units are Millimeters.
All changes are computed using linear differences.

Paraxial Focus compensation only.

WARNING: Solves should be removed prior to tolerancing. Semi-diameters should be fixed.

WARNING: Boundary constraints on compensators will be ignored.

Criterion           : User defined merit function
Mode                : Sensitivities
Nominal Criterion   : 0.05442161
Test Wavelength     : 1000.0000

Fields: User Defined Angle in degrees
 #   	X-Field     	Y-Field     	Weight  	  VDX 	  VDY 	  VCX 	  VCY
 1 	   0.000E+00 	   0.000E+00 	   1.000E+02 	 0.000 	 0.000 	 0.000 	 0.000
 2 	   0.000E+00 	   4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 3 	   2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 4 	   4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 5 	   4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 6 	   4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 7 	   2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 8 	   0.000E+00 	  -4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 9 	  -4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
10 	  -2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
11 	  -4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
12 	  -4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
13 	  -2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000

Sensitivity Analysis:

            			   |-----------	---- Minimum ----	----------|	  |------------	---- Maximum ----	----------|
Type           			      Value   	    Criterion      	 Change       	  Value   	    Criterion    	  Change
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238 	    6.00000000 	    0.06217382 	    0.00775221
TTHI 	 19 	 19 	   -6.00000000 	    0.05563770 	    0.00121609 	    6.00000000 	    0.05330590 	   -0.00111571
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311 	    2.00000000 	    0.06217472 	    0.00775311
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186 	    2.00000000 	    0.04306410 	   -0.01135751
TEDX 	 16 	 16 	   -2.00000000 	    0.06048799 	    0.00606637 	    2.00000000 	    0.06048799 	    0.00606637
TEDY 	 16 	 16 	   -2.00000000 	    0.04663787 	   -0.00778375 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	   -0.03000000 	    0.04372737 	   -0.01069425 	    0.03000000 	    0.06875876 	    0.01433714
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765 	    0.03000000 	    0.06060927 	    0.00618765
TEDX 	 23 	 23 	   -2.00000000 	    0.05553987 	    0.00111825 	    2.00000000 	    0.05553987 	    0.00111825
TEDY 	 23 	 23 	   -2.00000000 	    0.05460416 	    0.00018254 	    2.00000000 	    0.05450947 	    8.7858E-05
TETX 	 23 	 23 	   -0.03000000 	    0.04278546 	   -0.01163616 	    0.03000000 	    0.06904352 	    0.01462191
TETY 	 23 	 23 	    0.03000000 	    0.06004526 	    0.00562364 	    0.03000000 	    0.06004526 	    0.00562364

Worst offenders:
Type           			       Value   	    Criterion      	  Change
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186
TETX 	 23 	 23 	    0.03000000 	    0.06904352 	    0.01462191
TEDY 	 16 	 16 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	    0.03000000 	    0.06875876 	    0.01433714
TEDX 	  9 	  9 	    2.00000000 	    0.06217472 	    0.00775311
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311
TTHI 	 12 	 12 	    6.00000000 	    0.06217382 	    0.00775221
TETY 	 16 	 16 	    0.03000000 	    0.06060927 	    0.00618765
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238


Estimated Performance Changes based upon Root-Sum-Square method:
Nominal Merit Function      :	    0.05442161
Estimated change            :	    0.03000245
Estimated Merit Function    :	    0.08442406

Compensator Statistics:
Change in back focus:
Minimum            :	       -5.209957
Maximum            :	        5.219842
Mean               :	        0.000413
Standard Deviation :	        1.505597


Monte Carlo Analysis:
Number of trials: 10000

Initial Statistics: Normal Distribution

    Trial 	    Criterion 	      Change
   7298 	    0.06141181 	    0.00699020
   7299 	    0.05556053 	    0.00113891
   7300 	    0.05814402 	    0.00372240
   7301 	    0.05917164 	    0.00475003
   7302 	    0.06326808 	    0.00884647
   7303 	    0.07183261 	    0.01741099
   7304 	    0.06246176 	    0.00804014
   7305 	    0.05339592 	   -0.00102570
   7306 	    0.05600979 	    0.00158818
   7307 	    0.06984656 	    0.01542494
   7308 	    0.05224350 	   -0.00217812
   7309 	    0.09671812 	    0.04229651
   7310 	    0.06357855 	    0.00915693
   7311 	    0.08361704 	    0.02919543
   7312 	    0.05614684 	    0.00172523
   7313 	    0.07232701 	    0.01790539
   7314 	    0.06948837 	    0.01506676
   7315 	    0.06556744 	    0.01114582
   7316 	    0.06683936 	    0.01241774
   7317 	    0.06696333 	    0.01254171
   7318 	    0.06793374 	    0.01351212
   7319 	    0.04995929 	   -0.00446233
   7320 	    0.06229918 	    0.00787757
   7321 	    0.07627345 	    0.02185183
   7322 	    0.05487706 	    0.00045544
   7323 	    0.06616293 	    0.01174131
   7324 	    0.07134669 	    0.01692507
   7325 	    0.07357044 	    0.01914883
   7326 	    0.08182851 	    0.02740690
   7327 	    0.05642212 	    0.00200050
   7328 	    0.08976081 	    0.03533919
   7329 	    0.05531885 	    0.00089723
   7330 	    0.07397793 	    0.01955632
   7331 	    0.06420339 	    0.00978177
   7332 	    0.06694469 	    0.01252308
   7333 	    0.07564580 	    0.02122418
   7334 	    0.05177268 	   -0.00264893
   7335 	    0.07822087 	    0.02379926
   7336 	    0.05506465 	    0.00064304
   7337 	    0.05392521 	   -0.00049640
   7338 	    0.05855134 	    0.00412973
   7339 	    0.06662868 	    0.01220707
   7340 	    0.06307005 	    0.00864844
   7341 	    0.05239406 	   -0.00202756
   7342 	    0.06365980 	    0.00923819
   7343 	    0.07064564 	    0.01622402
   7344 	    0.06757143 	    0.01314982
   7345 	    0.06097728 	    0.00655567
   7346 	    0.06083122 	    0.00640961
   7347 	    0.06715847 	    0.01273685
   7348 	    0.06274313 	    0.00832151
   7349 	    0.04778552 	   -0.00663609
   7350 	    0.07966185 	    0.02524024
   7351 	    0.05220670 	   -0.00221492
   7352 	    0.06123254 	    0.00681093
   7353 	    0.04959459 	   -0.00482703
   7354 	    0.05520443 	    0.00078281
   7355 	    0.06284452 	    0.00842291
   7356 	    0.08289244 	    0.02847083
   7357 	    0.08031577 	    0.02589415
   7358 	    0.05876719 	    0.00434557
   7359 	    0.05273795 	   -0.00168367
   7360 	    0.06813684 	    0.01371522
   7361 	    0.05911198 	    0.00469036
   7362 	    0.06143295 	    0.00701133
   7363 	    0.07667349 	    0.02225188
   7364 	    0.07272970 	    0.01830809
   7365 	    0.06369072 	    0.00926911
   7366 	    0.06983778 	    0.01541616
   7367 	    0.07800831 	    0.02358670
   7368 	    0.10238578 	    0.04796417
   7369 	    0.05016348 	   -0.00425814
   7370 	    0.05132868 	   -0.00309293
   7371 	    0.06461035 	    0.01018874
   7372 	    0.06232581 	    0.00790420
   7373 	    0.05161373 	   -0.00280788
   7374 	    0.05260328 	   -0.00181834
   7375 	    0.04710719 	   -0.00731443
   7376 	    0.05413865 	   -0.00028296
   7377 	    0.06280615 	    0.00838453
   7378 	    0.06739000 	    0.01296838
   7379 	    0.07886700 	    0.02444538
   7380 	    0.05452576 	    0.00010414
   7381 	    0.07684510 	    0.02242349
   7382 	    0.06391381 	    0.00949219
   7383 	    0.05335193 	   -0.00106968
   7384 	    0.07157104 	    0.01714942
   7385 	    0.06082200 	    0.00640038
   7386 	    0.04504501 	   -0.00937660
   7387 	    0.05691657 	    0.00249496
   7388 	    0.07275332 	    0.01833170
   7389 	    0.07020489 	    0.01578328
   7390 	    0.06998987 	    0.01556825
   7391 	    0.06449777 	    0.01007616
   7392 	    0.05533231 	    0.00091069
   7393 	    0.04965533 	   -0.00476628
   7394 	    0.06808145 	    0.01365983
   7395 	    0.06601215 	    0.01159054
   7396 	    0.04647302 	   -0.00794859
   7397 	    0.06740391 	    0.01298230
   7398 	    0.07337137 	    0.01894975
   7399 	    0.05560786 	    0.00118624
   7400 	    0.06202966 	    0.00760805
   7401 	    0.07484228 	    0.02042067
   7402 	    0.06648425 	    0.01206264
   7403 	    0.05754923 	    0.00312762
   7404 	    0.05080428 	   -0.00361733
   7405 	    0.05736884 	    0.00294723
   7406 	    0.06717898 	    0.01275737
   7407 	    0.06818467 	    0.01376305
   7408 	    0.08829608 	    0.03387446
   7409 	    0.05902552 	    0.00460390
   7410 	    0.09593767 	    0.04151605
   7411 	    0.05439576 	   -2.5852E-05
   7412 	    0.05466932 	    0.00024771
   7413 	    0.09536411 	    0.04094249
   7414 	    0.09175127 	    0.03732966
   7415 	    0.06914334 	    0.01472172
   7416 	    0.05439555 	   -2.6060E-05
   7417 	    0.07057868 	    0.01615706
   7418 	    0.04267579 	   -0.01174582
   7419 	    0.05567657 	    0.00125495
   7420 	    0.06579355 	    0.01137193
   7421 	    0.05241765 	   -0.00200396
   7422 	    0.05467701 	    0.00025540
   7423 	    0.05788411 	    0.00346250
   7424 	    0.05708154 	    0.00265992
   7425 	    0.08550507 	    0.03108345
   7426 	    0.06775264 	    0.01333103
   7427 	    0.07304443 	    0.01862282
   7428 	    0.05225033 	   -0.00217128
   7429 	    0.06421851 	    0.00979689
   7430 	    0.06095028 	    0.00652867
   7431 	    0.05897531 	    0.00455370
   7432 	    0.06827827 	    0.01385666
   7433 	    0.05655877 	    0.00213716
   7434 	    0.07062955 	    0.01620794
   7435 	    0.06752614 	    0.01310452
   7436 	    0.06457265 	    0.01015103
   7437 	    0.06703214 	    0.01261053
   7438 	    0.07683921 	    0.02241759
   7439 	    0.05398810 	   -0.00043351
   7440 	    0.05700435 	    0.00258273
   7441 	    0.07405201 	    0.01963039
   7442 	    0.05130248 	   -0.00311914
   7443 	    0.07351958 	    0.01909796
   7444 	    0.06398728 	    0.00956566
   7445 	    0.05403316 	   -0.00038845
   7446 	    0.06076024 	    0.00633863
   7447 	    0.08432607 	    0.02990446
   7448 	    0.04495521 	   -0.00946640
   7449 	    0.06859654 	    0.01417492
   7450 	    0.05699542 	    0.00257381
   7451 	    0.06203306 	    0.00761144
   7452 	    0.06761548 	    0.01319386
   7453 	    0.08894893 	    0.03452732
   7454 	    0.05821932 	    0.00379770
   7455 	    0.06083812 	    0.00641650
   7456 	    0.05468356 	    0.00026195
   7457 	    0.09698517 	    0.04256356
   7458 	    0.07135770 	    0.01693609
   7459 	    0.06794003 	    0.01351841
   7460 	    0.05074192 	   -0.00367969
   7461 	    0.05807193 	    0.00365031
   7462 	    0.10063095 	    0.04620934
   7463 	    0.04743409 	   -0.00698752
   7464 	    0.05872763 	    0.00430602
   7465 	    0.05918064 	    0.00475902
   7466 	    0.06201380 	    0.00759219
   7467 	    0.07530085 	    0.02087923
   7468 	    0.05902946 	    0.00460784
   7469 	    0.08182790 	    0.02740629
   7470 	    0.07946329 	    0.02504168
   7471 	    0.06809822 	    0.01367660
   7472 	    0.06113933 	    0.00671772
   7473 	    0.04659564 	   -0.00782597
   7474 	    0.06535096 	    0.01092935
   7475 	    0.06555703 	    0.01113542
   7476 	    0.05764099 	    0.00321938
   7477 	    0.05422098 	   -0.00020064
   7478 	    0.07682153 	    0.02239992
   7479 	    0.07340865 	    0.01898704
   7480 	    0.07815716 	    0.02373555
   7481 	    0.06017600 	    0.00575439
   7482 	    0.07744294 	    0.02302133
   7483 	    0.07305081 	    0.01862920
   7484 	    0.05554322 	    0.00112160
   7485 	    0.07052482 	    0.01610321
   7486 	    0.07846088 	    0.02403926
   7487 	    0.07586204 	    0.02144043
   7488 	    0.07171132 	    0.01728970
   7489 	    0.06832237 	    0.01390076
   7490 	    0.05755073 	    0.00312912
   7491 	    0.07664630 	    0.02222469
   7492 	    0.05572884 	    0.00130723
   7493 	    0.07380680 	    0.01938518
   7494 	    0.09527195 	    0.04085034
   7495 	    0.04577206 	   -0.00864955
   7496 	    0.05664204 	    0.00222042
   7497 	    0.05634508 	    0.00192347
   7498 	    0.08426484 	    0.02984323
   7499 	    0.05460020 	    0.00017859
   7500 	    0.07268309 	    0.01826148
   7501 	    0.07845486 	    0.02403324
   7502 	    0.09301180 	    0.03859018
   7503 	    0.08583761 	    0.03141600
   7504 	    0.05613060 	    0.00170898
   7505 	    0.05862583 	    0.00420422
   7506 	    0.06200768 	    0.00758606
   7507 	    0.04890325 	   -0.00551837
   7508 	    0.05400591 	   -0.00041571
   7509 	    0.05187032 	   -0.00255130
   7510 	    0.06613433 	    0.01171272
   7511 	    0.06022718 	    0.00580556
   7512 	    0.06493254 	    0.01051093
   7513 	    0.05466407 	    0.00024245
   7514 	    0.08395056 	    0.02952894
   7515 	    0.05372016 	   -0.00070146
   7516 	    0.06795780 	    0.01353619
   7517 	    0.06974907 	    0.01532745
   7518 	    0.05687996 	    0.00245835
   7519 	    0.06669636 	    0.01227474
   7520 	    0.06700749 	    0.01258588
   7521 	    0.05582394 	    0.00140233
   7522 	    0.05980792 	    0.00538630
   7523 	    0.06217074 	    0.00774913
   7524 	    0.07156858 	    0.01714696
   7525 	    0.05674685 	    0.00232524
   7526 	    0.04941883 	   -0.00500278
   7527 	    0.04546233 	   -0.00895928
   7528 	    0.05915806 	    0.00473644
   7529 	    0.06158864 	    0.00716703
   7530 	    0.07456948 	    0.02014786
   7531 	    0.08470176 	    0.03028015
   7532 	    0.09371824 	    0.03929663
   7533 	    0.06416902 	    0.00974740
   7534 	    0.05429494 	   -0.00012667
   7535 	    0.04841917 	   -0.00600245
   7536 	    0.09243561 	    0.03801399
   7537 	    0.07512607 	    0.02070446
   7538 	    0.07589684 	    0.02147522
   7539 	    0.09360505 	    0.03918343
   7540 	    0.06918644 	    0.01476483
   7541 	    0.07324472 	    0.01882310
   7542 	    0.06390778 	    0.00948616
   7543 	    0.06778626 	    0.01336465
   7544 	    0.06014103 	    0.00571941
   7545 	    0.06948286 	    0.01506125
   7546 	    0.06148956 	    0.00706795
   7547 	    0.06970934 	    0.01528772
   7548 	    0.05646687 	    0.00204526
   7549 	    0.05134114 	   -0.00308047
   7550 	    0.08021425 	    0.02579264
   7551 	    0.05200120 	   -0.00242041
   7552 	    0.08512675 	    0.03070513
   7553 	    0.04978311 	   -0.00463850
   7554 	    0.05011887 	   -0.00430274
   7555 	    0.04880460 	   -0.00561702
   7556 	    0.06904650 	    0.01462488
   7557 	    0.05190956 	   -0.00251205
   7558 	    0.06342584 	    0.00900422
   7559 	    0.06727103 	    0.01284942
   7560 	    0.08357524 	    0.02915363
   7561 	    0.05972046 	    0.00529885
   7562 	    0.08301887 	    0.02859726
   7563 	    0.05956610 	    0.00514448
   7564 	    0.05649846 	    0.00207684
   7565 	    0.07033843 	    0.01591682
   7566 	    0.07510511 	    0.02068350
   7567 	    0.05369706 	   -0.00072455
   7568 	    0.04973365 	   -0.00468796
   7569 	    0.06037309 	    0.00595147
   7570 	    0.07330765 	    0.01888603
   7571 	    0.05114032 	   -0.00328130
   7572 	    0.05586998 	    0.00144836
   7573 	    0.07058760 	    0.01616598
   7574 	    0.06617851 	    0.01175690
   7575 	    0.06547492 	    0.01105331
   7576 	    0.05282275 	   -0.00159886
   7577 	    0.06591202 	    0.01149040
   7578 	    0.05098446 	   -0.00343716
   7579 	    0.07196940 	    0.01754779
   7580 	    0.06746551 	    0.01304389
   7581 	    0.06109853 	    0.00667692
   7582 	    0.06684650 	    0.01242488
   7583 	    0.05655037 	    0.00212875
   7584 	    0.05842497 	    0.00400335
   7585 	    0.05657434 	    0.00215273
   7586 	    0.08928609 	    0.03486448
   7587 	    0.06161440 	    0.00719279
   7588 	    0.06825972 	    0.01383811
   7589 	    0.09474326 	    0.04032165
   7590 	    0.06851563 	    0.01409401
   7591 	    0.05533275 	    0.00091114
   7592 	    0.07370007 	    0.01927845
   7593 	    0.07248246 	    0.01806084
   7594 	    0.07666180 	    0.02224019
   7595 	    0.05842424 	    0.00400263
   7596 	    0.06638454 	    0.01196292
   7597 	    0.05216524 	   -0.00225637
   7598 	    0.05904938 	    0.00462776
   7599 	    0.06769767 	    0.01327606
   7600 	    0.07246291 	    0.01804130
   7601 	    0.05585576 	    0.00143415
   7602 	    0.06506159 	    0.01063997
   7603 	    0.05773214 	    0.00331053
   7604 	    0.06635530 	    0.01193369
   7605 	    0.04915509 	   -0.00526653
   7606 	    0.05342479 	   -0.00099682
   7607 	    0.05041231 	   -0.00400931
   7608 	    0.07001091 	    0.01558929
   7609 	    0.06217068 	    0.00774907
   7610 	    0.06741975 	    0.01299814
   7611 	    0.07441305 	    0.01999144
   7612 	    0.06238307 	    0.00796146
   7613 	    0.05233468 	   -0.00208694
   7614 	    0.04995256 	   -0.00446905
   7615 	    0.04755214 	   -0.00686948
   7616 	    0.05644508 	    0.00202347
   7617 	    0.07067269 	    0.01625108
   7618 	    0.06169045 	    0.00726883
   7619 	    0.05835838 	    0.00393676
   7620 	    0.06438114 	    0.00995953
   7621 	    0.06737085 	    0.01294924
   7622 	    0.05852783 	    0.00410621
   7623 	    0.06397495 	    0.00955333
   7624 	    0.05480268 	    0.00038106
   7625 	    0.05449739 	    7.5775E-05
   7626 	    0.09227285 	    0.03785123
   7627 	    0.05776052 	    0.00333891
   7628 	    0.09269699 	    0.03827537
   7629 	    0.06821635 	    0.01379473
   7630 	    0.06802982 	    0.01360820
   7631 	    0.06593044 	    0.01150882
   7632 	    0.05624563 	    0.00182402
   7633 	    0.06460608 	    0.01018446
   7634 	    0.07561487 	    0.02119326
   7635 	    0.05578878 	    0.00136717
   7636 	    0.06129345 	    0.00687184
   7637 	    0.06383140 	    0.00940979
   7638 	    0.06307207 	    0.00865046
   7639 	    0.06056229 	    0.00614067
   7640 	    0.05873657 	    0.00431496
   7641 	    0.06994597 	    0.01552435
   7642 	    0.05938016 	    0.00495855
   7643 	    0.05184899 	   -0.00257263
   7644 	    0.05806645 	    0.00364483
   7645 	    0.06791845 	    0.01349684
   7646 	    0.08216609 	    0.02774447
   7647 	    0.05276950 	   -0.00165211
   7648 	    0.06150440 	    0.00708278
   7649 	    0.07115232 	    0.01673071
   7650 	    0.08268415 	    0.02826254
   7651 	    0.07660214 	    0.02218052
   7652 	    0.06486902 	    0.01044740
   7653 	    0.05739486 	    0.00297324
   7654 	    0.05844858 	    0.00402696
   7655 	    0.06314573 	    0.00872412
   7656 	    0.05807395 	    0.00365234
   7657 	    0.08702562 	    0.03260401
   7658 	    0.07104773 	    0.01662612
   7659 	    0.05839789 	    0.00397628
   7660 	    0.05605578 	    0.00163417
   7661 	    0.06788764 	    0.01346602
   7662 	    0.06704465 	    0.01262303
   7663 	    0.05696740 	    0.00254578
   7664 	    0.06161283 	    0.00719122
   7665 	    0.07536377 	    0.02094216
   7666 	    0.07691041 	    0.02248880
   7667 	    0.07238826 	    0.01796665
   7668 	    0.06822110 	    0.01379948
   7669 	    0.05904178 	    0.00462016
   7670 	    0.07629385 	    0.02187224
   7671 	    0.07405729 	    0.01963568
   7672 	    0.06576571 	    0.01134410
   7673 	    0.06410166 	    0.00968005
   7674 	    0.06456651 	    0.01014489
   7675 	    0.05067059 	   -0.00375103
   7676 	    0.07340979 	    0.01898818
   7677 	    0.07395287 	    0.01953126
   7678 	    0.06333889 	    0.00891728
   7679 	    0.06700953 	    0.01258792
   7680 	    0.06568703 	    0.01126542
   7681 	    0.06258246 	    0.00816085
   7682 	    0.04782829 	   -0.00659333
   7683 	    0.07764791 	    0.02322630
   7684 	    0.05626316 	    0.00184155
   7685 	    0.08569538 	    0.03127377
   7686 	    0.05612699 	    0.00170538
   7687 	    0.08365221 	    0.02923060
   7688 	    0.06477056 	    0.01034895
   7689 	    0.07267730 	    0.01825568
   7690 	    0.05985459 	    0.00543298
   7691 	    0.06758841 	    0.01316679
   7692 	    0.05593533 	    0.00151371
   7693 	    0.05350595 	   -0.00091566
   7694 	    0.04457718 	   -0.00984444
   7695 	    0.08164975 	    0.02722814
   7696 	    0.07763691 	    0.02321530
   7697 	    0.07119630 	    0.01677468
   7698 	    0.07967800 	    0.02525639
   7699 	    0.06803109 	    0.01360948
   7700 	    0.04812581 	   -0.00629580
   7701 	    0.06588632 	    0.01146471
   7702 	    0.08581822 	    0.03139660
   7703 	    0.05879376 	    0.00437214
   7704 	    0.06174398 	    0.00732236
   7705 	    0.06412536 	    0.00970374
   7706 	    0.06257962 	    0.00815801
   7707 	    0.05445319 	    3.1574E-05
   7708 	    0.06480331 	    0.01038169
   7709 	    0.05737674 	    0.00295513
   7710 	    0.05588621 	    0.00146459
   7711 	    0.06031896 	    0.00589734
   7712 	    0.07041153 	    0.01598992
   7713 	    0.06544840 	    0.01102679
   7714 	    0.06004215 	    0.00562054
   7715 	    0.05638441 	    0.00196279
   7716 	    0.09413746 	    0.03971584
   7717 	    0.07662888 	    0.02220726
   7718 	    0.05695479 	    0.00253318
   7719 	    0.06785818 	    0.01343657
   7720 	    0.07151122 	    0.01708960
   7721 	    0.07463184 	    0.02021023
   7722 	    0.05296696 	   -0.00145465
   7723 	    0.06820033 	    0.01377871
   7724 	    0.07080340 	    0.01638179
   7725 	    0.06068754 	    0.00626593
   7726 	    0.07850412 	    0.02408251
   7727 	    0.08129614 	    0.02687453
   7728 	    0.06591561 	    0.01149399
   7729 	    0.07883755 	    0.02441594
   7730 	    0.06592062 	    0.01149901
   7731 	    0.06740749 	    0.01298587
   7732 	    0.08842060 	    0.03399898
   7733 	    0.07637772 	    0.02195611
   7734 	    0.07846157 	    0.02403995
   7735 	    0.04901283 	   -0.00540878
   7736 	    0.06570825 	    0.01128664
   7737 	    0.06156205 	    0.00714044
   7738 	    0.06412053 	    0.00969892
   7739 	    0.07530165 	    0.02088004
   7740 	    0.11382508 	    0.05940346
   7741 	    0.05720114 	    0.00277952
   7742 	    0.05813495 	    0.00371334
   7743 	    0.06320815 	    0.00878654
   7744 	    0.06246426 	    0.00804265
   7745 	    0.04907832 	   -0.00534330
   7746 	    0.06843053 	    0.01400892
   7747 	    0.07359244 	    0.01917082
   7748 	    0.08048707 	    0.02606545
   7749 	    0.06221832 	    0.00779671
   7750 	    0.06947220 	    0.01505059
   7751 	    0.06786825 	    0.01344664
   7752 	    0.07689257 	    0.02247095
   7753 	    0.06241755 	    0.00799594
   7754 	    0.06241978 	    0.00799817
   7755 	    0.06458794 	    0.01016632
   7756 	    0.05376602 	   -0.00065559
   7757 	    0.06118424 	    0.00676262
   7758 	    0.07643647 	    0.02201485
   7759 	    0.05492713 	    0.00050552
   7760 	    0.04934732 	   -0.00507430
   7761 	    0.07770160 	    0.02327999
   7762 	    0.08752334 	    0.03310172
   7763 	    0.06778513 	    0.01336352
   7764 	    0.06107075 	    0.00664914
   7765 	    0.06724898 	    0.01282736
   7766 	    0.05947093 	    0.00504932
   7767 	    0.04588454 	   -0.00853707
   7768 	    0.05200132 	   -0.00242029
   7769 	    0.05845852 	    0.00403691
   7770 	    0.06445014 	    0.01002852
   7771 	    0.05895411 	    0.00453250
   7772 	    0.06589905 	    0.01147744
   7773 	    0.09346747 	    0.03904586
   7774 	    0.05574834 	    0.00132673
   7775 	    0.05703787 	    0.00261626
   7776 	    0.05901167 	    0.00459005
   7777 	    0.07877470 	    0.02435309
   7778 	    0.06319929 	    0.00877767
   7779 	    0.06673607 	    0.01231446
   7780 	    0.06376236 	    0.00934074
   7781 	    0.05708315 	    0.00266154
   7782 	    0.05092974 	   -0.00349187
   7783 	    0.06811677 	    0.01369515
   7784 	    0.06437649 	    0.00995488
   7785 	    0.05830676 	    0.00388515
   7786 	    0.06372799 	    0.00930637
   7787 	    0.07367639 	    0.01925478
   7788 	    0.05920514 	    0.00478352
   7789 	    0.08787770 	    0.03345609
   7790 	    0.07033831 	    0.01591670
   7791 	    0.04663580 	   -0.00778581
   7792 	    0.05994050 	    0.00551889
   7793 	    0.06201898 	    0.00759737
   7794 	    0.04743642 	   -0.00698519
   7795 	    0.07317235 	    0.01875074
   7796 	    0.06251987 	    0.00809826
   7797 	    0.08879855 	    0.03437694
   7798 	    0.05687986 	    0.00245825
   7799 	    0.06646452 	    0.01204291
   7800 	    0.06855685 	    0.01413523
   7801 	    0.07533618 	    0.02091457
   7802 	    0.07731247 	    0.02289086
   7803 	    0.04652318 	   -0.00789843
   7804 	    0.07815012 	    0.02372851
   7805 	    0.08785474 	    0.03343312
   7806 	    0.06900433 	    0.01458271
   7807 	    0.06896122 	    0.01453960
   7808 	    0.05671347 	    0.00229186
   7809 	    0.07367951 	    0.01925789
   7810 	    0.08067152 	    0.02624991
   7811 	    0.05949281 	    0.00507120
   7812 	    0.07440428 	    0.01998266
   7813 	    0.06546983 	    0.01104822
   7814 	    0.09293498 	    0.03851337
   7815 	    0.05625909 	    0.00183748
   7816 	    0.07123053 	    0.01680892
   7817 	    0.06485322 	    0.01043161
   7818 	    0.05482140 	    0.00039978
   7819 	    0.06660574 	    0.01218413
   7820 	    0.07769773 	    0.02327611
   7821 	    0.05703984 	    0.00261823
   7822 	    0.06733629 	    0.01291468
   7823 	    0.06860458 	    0.01418296
   7824 	    0.05688205 	    0.00246043
   7825 	    0.05907306 	    0.00465144
   7826 	    0.08829818 	    0.03387656
   7827 	    0.07608137 	    0.02165976
   7828 	    0.08008884 	    0.02566723
   7829 	    0.06269872 	    0.00827711
   7830 	    0.06923289 	    0.01481128
   7831 	    0.07574373 	    0.02132212
   7832 	    0.07677982 	    0.02235820
   7833 	    0.06581913 	    0.01139752
   7834 	    0.06203996 	    0.00761835
   7835 	    0.07633224 	    0.02191062
   7836 	    0.08468452 	    0.03026290
   7837 	    0.06820784 	    0.01378623
   7838 	    0.07945382 	    0.02503221
   7839 	    0.05016968 	   -0.00425193
   7840 	    0.07005557 	    0.01563396
   7841 	    0.08684286 	    0.03242125
   7842 	    0.04597183 	   -0.00844978
   7843 	    0.05736059 	    0.00293897
   7844 	    0.06223289 	    0.00781128
   7845 	    0.06248254 	    0.00806092
   7846 	    0.05282139 	   -0.00160022
   7847 	    0.06854586 	    0.01412424
   7848 	    0.07961607 	    0.02519445
   7849 	    0.05425954 	   -0.00016207
   7850 	    0.05220695 	   -0.00221466
   7851 	    0.07457410 	    0.02015249
   7852 	    0.05415096 	   -0.00027066
   7853 	    0.07146044 	    0.01703883
   7854 	    0.06098909 	    0.00656748
   7855 	    0.08010910 	    0.02568749
   7856 	    0.05483991 	    0.00041830
   7857 	    0.06753009 	    0.01310848
   7858 	    0.08685282 	    0.03243121
   7859 	    0.10314895 	    0.04872734
   7860 	    0.07756924 	    0.02314762
   7861 	    0.06103710 	    0.00661549
   7862 	    0.06079384 	    0.00637223
   7863 	    0.08680832 	    0.03238670
   7864 	    0.05214883 	   -0.00227278
   7865 	    0.05176267 	   -0.00265895
   7866 	    0.06765638 	    0.01323476
   7867 	    0.07295394 	    0.01853233
   7868 	    0.07034272 	    0.01592111
   7869 	    0.06392499 	    0.00950338
   7870 	    0.06133506 	    0.00691345
   7871 	    0.06668537 	    0.01226375
   7872 	    0.05828482 	    0.00386320
   7873 	    0.09407509 	    0.03965347
