Date:  23:24; lundi; février 21; 2022
Nom du modèle: FEA_Mirror3Ra_WithCone
Nom de l'étude: M3Ra_El00Pa00ct_Bonded(-Défaut-)
Type de tracé: Déplacement statique DispZ
Type de résultat: UZ 

        
Valeur	Unité
Somme	1 008.785828	mm
Moyenne	0.060222	mm
Max	0.349747	mm
Min	-0.150740	mm
Moyenne quadratique	0.134747	mm

Noeud	Valeur	X_mm	Y_mm	Z_mm	Composants
798482	0.181733	-546.87493896	1 641.98181152	146.68879700	Mirror3Ra_Right-1
798483	0.194130	-1 499.78186035	1 568.92736816	235.06150818	Mirror3Ra_Right-1
798484	0.204127	-1 546.48535156	1 635.48645020	251.85820007	Mirror3Ra_Right-1
798485	0.157487	-78.12496185	1 481.60827637	108.94990540	Mirror3Ra_Right-1
798486	0.158516	-39.06251907	1 489.97155762	109.85935974	Mirror3Ra_Right-1
798487	-0.147101	-320.94940186	-2 712.12622070	343.52709961	Mirror3Ra_Right-1
798488	-0.147135	-484.25030518	-2 708.57836914	350.47921753	Mirror3Ra_Right-1
798489	0.012930	-2 460.93750000	-571.93640137	339.22833252	Mirror3Ra_Right-1
798490	-0.075928	-9.76563072	-1 747.23217773	128.94354248	Mirror3Ra_Right-1
798491	0.274407	-14.07948017	2 315.69555664	251.00848389	Mirror3Ra_Right-1
798492	-0.099916	-273.43746948	-2 011.70422363	179.82054138	Mirror3Ra_Right-1
798493	-0.101975	-351.56250000	-2 030.75122070	186.30267334	Mirror3Ra_Right-1
798494	0.068997	-546.87493896	356.73107910	24.46790123	Mirror3Ra_Right-1
798495	0.065021	-546.87493896	269.76229858	21.32243538	Mirror3Ra_Right-1
798496	0.049651	-195.31251526	-148.12216187	1.70383430	Mirror3Ra_Right-1
798497	0.051586	-234.37495422	-95.20344543	2.47969174	Mirror3Ra_Right-1
798498	0.262676	-1 017.31445313	2 159.66821289	271.91018677	Mirror3Ra_Right-1
798499	-0.041637	-273.43746948	-1 368.38342285	79.48134613	Mirror3Ra_Right-1
798500	-0.048092	-234.37495422	-1 438.88171387	87.22749329	Mirror3Ra_Right-1
798501	0.081492	-273.43746948	621.23242188	26.45375824	Mirror3Ra_Right-1
798502	0.077753	-234.37495422	544.74542236	20.83032417	Mirror3Ra_Right-1
798503	0.081483	-351.56250000	621.01593018	28.97413063	Mirror3Ra_Right-1
798504	0.077679	-390.62503052	548.38964844	26.11657715	Mirror3Ra_Right-1
798505	-0.064588	-1 330.34179688	-1 503.83959961	192.61949158	Mirror3Ra_Right-1
798506	-0.071998	-1 330.34179688	-1 590.80810547	205.26446533	Mirror3Ra_Right-1
798507	0.266189	-1 383.73205566	2 128.14501953	310.12411499	Mirror3Ra_Right-1
798508	-0.144750	-296.79193115	-2 674.25219727	332.36911011	Mirror3Ra_Right-1
798509	0.073042	-546.87493896	443.69985962	28.27675438	Mirror3Ra_Right-1
798510	0.077225	-546.87493896	530.66864014	32.74544525	Mirror3Ra_Right-1
798511	-0.020964	-2 282.84057617	-1 017.42193604	327.35424805	Mirror3Ra_Right-1
798512	-0.026537	-2 292.59887695	-1 098.63146973	338.26495361	Mirror3Ra_Right-1
798513	-0.135473	-27.60855103	-2 524.39331055	288.29873657	Mirror3Ra_Right-1
798514	-0.137342	-13.80429649	-2 553.84130859	295.67837524	Mirror3Ra_Right-1
798515	0.240750	-429.68756104	2 072.26269531	212.79611206	Mirror3Ra_Right-1
798516	0.239908	-507.81250000	2 059.62011719	214.14358521	Mirror3Ra_Right-1
798517	0.087017	-429.68756104	715.26916504	38.47725677	Mirror3Ra_Right-1
798518	0.087893	-507.81250000	726.66613770	43.08577728	Mirror3Ra_Right-1
798519	0.122402	-117.18755341	1 165.49975586	70.46236420	Mirror3Ra_Right-1
798520	0.123988	-58.59373856	1 180.46789551	71.58767700	Mirror3Ra_Right-1
798521	-0.086422	-1 330.34179688	-1 764.74536133	232.98648071	Mirror3Ra_Right-1
798522	-0.079283	-1 330.34179688	-1 677.77685547	218.71710205	Mirror3Ra_Right-1
798523	-0.081541	-1 491.02539063	-1 728.51330566	252.88613892	Mirror3Ra_Right-1
798524	-0.074592	-1 491.02539063	-1 641.54479980	238.84228516	Mirror3Ra_Right-1
798525	-0.002573	-2 359.01391602	-772.66162109	325.53527832	Mirror3Ra_Right-1
798526	-0.006710	-2 380.72021484	-836.25061035	336.23721313	Mirror3Ra_Right-1
798527	0.271196	-757.78051758	2 242.51171875	264.96060181	Mirror3Ra_Right-1
798528	0.259554	-717.02856445	2 170.09228516	247.78819275	Mirror3Ra_Right-1
798529	0.248480	-827.26416016	2 085.18627930	240.28153992	Mirror3Ra_Right-1
798530	0.068317	-117.18755341	332.31729126	8.57956314	Mirror3Ra_Right-1
798531	-0.024142	-136.71878052	-1 199.77734375	57.24055481	Mirror3Ra_Right-1
798532	0.124128	-2 370.62377930	708.76672363	320.86352539	Mirror3Ra_Right-1
798533	0.118572	-2 298.59301758	670.16314697	300.90734863	Mirror3Ra_Right-1
798534	0.138870	-2 334.04418945	859.18792725	322.31951904	Mirror3Ra_Right-1
798535	0.134031	-2 264.80029297	828.63189697	303.44711304	Mirror3Ra_Right-1
798536	-0.012518	-2 246.29931641	-889.79547119	306.32345581	Mirror3Ra_Right-1
798537	-0.013564	-2 315.91821289	-919.13623047	326.50851440	Mirror3Ra_Right-1
798538	0.072536	-117.18755341	432.52691650	12.85801029	Mirror3Ra_Right-1
798539	0.072067	-58.59373856	419.28018188	11.70450306	Mirror3Ra_Right-1
798540	0.267730	-1 102.11572266	2 183.15747070	285.44232178	Mirror3Ra_Right-1
798541	0.049147	-117.18755341	-162.15431213	0.47794226	Mirror3Ra_Right-1
798542	0.049621	-58.59373856	-149.72715759	-0.13492608	Mirror3Ra_Right-1
798543	0.286697	-28.15885735	2 396.69824219	267.91134644	Mirror3Ra_Right-1
798544	0.282507	-14.07947922	2 369.29492188	262.11328125	Mirror3Ra_Right-1
798545	0.283904	-109.45980835	2 377.59863281	264.44296265	Mirror3Ra_Right-1
798546	0.275106	-92.20446777	2 319.77856445	252.26110840	Mirror3Ra_Right-1
798547	0.134257	-58.59373856	1 280.91235352	83.16130066	Mirror3Ra_Right-1
798548	-0.148302	-27.60855865	-2 729.84008789	342.22164917	Mirror3Ra_Right-1
798549	-0.144948	-41.41282654	-2 676.08007813	327.66931152	Mirror3Ra_Right-1
798550	0.081074	-87.89060974	601.63275146	21.74800110	Mirror3Ra_Right-1
798551	0.084050	-107.42182922	656.01062012	25.43077087	Mirror3Ra_Right-1
798552	0.198832	-87.89060974	1 789.57312012	154.90785217	Mirror3Ra_Right-1
798553	0.206222	-87.89060974	1 842.79711914	163.63175964	Mirror3Ra_Right-1
798554	0.178778	-2 201.42041016	1 265.72375488	329.49624634	Mirror3Ra_Right-1
798555	0.175415	-2 291.60742188	1 212.61352539	344.54226685	Mirror3Ra_Right-1
798556	0.125955	-9.76563263	1 199.60534668	73.55688477	Mirror3Ra_Right-1
798557	0.024467	-9.76563263	-637.88977051	12.92234516	Mirror3Ra_Right-1
798558	0.026317	-29.29686928	-610.71490479	11.64259148	Mirror3Ra_Right-1
798559	0.185944	-68.35939026	1 695.79882813	139.95259094	Mirror3Ra_Right-1
798560	0.061971	-9.76563168	165.46408081	2.69497943	Mirror3Ra_Right-1
798561	0.060964	-24.41408348	139.84104919	2.14522481	Mirror3Ra_Right-1
798562	0.178671	-1 878.37915039	1 347.12585449	271.31433105	Mirror3Ra_Right-1
798563	0.168798	-1 878.37915039	1 260.15698242	261.13278198	Mirror3Ra_Right-1
798564	-0.090942	-1 410.68359375	-1 833.59790039	257.53781128	Mirror3Ra_Right-1
798565	-0.084014	-1 410.68359375	-1 746.62939453	242.55735779	Mirror3Ra_Right-1
798566	-0.069810	-1 410.68359375	-1 572.69213867	215.06343079	Mirror3Ra_Right-1
798567	-0.076942	-1 410.68359375	-1 659.66076660	228.40235901	Mirror3Ra_Right-1
798568	-0.072513	-78.12503815	-1 708.96887207	123.17894745	Mirror3Ra_Right-1
798569	-0.076351	-58.59373856	-1 751.59533691	129.84019470	Mirror3Ra_Right-1
798570	0.056049	-168.45707703	18.76140213	1.68250751	Mirror3Ra_Right-1
798571	0.058754	-153.80856323	91.26534271	2.42957425	Mirror3Ra_Right-1
798572	-0.026555	-29.29686928	-1 225.10949707	58.93582153	Mirror3Ra_Right-1
798573	0.262321	-1 277.04833984	2 121.13500977	294.53948975	Mirror3Ra_Right-1
798574	0.273888	-1 328.11633301	2 191.03247070	314.52911377	Mirror3Ra_Right-1
798575	-0.133420	-62.98202896	-2 492.27758789	280.52267456	Mirror3Ra_Right-1
798576	-0.136136	-62.98202896	-2 535.16210938	291.18865967	Mirror3Ra_Right-1
798577	-0.141746	-213.96627808	-2 625.93017578	317.00149536	Mirror3Ra_Right-1
798578	0.275574	-1 458.21582031	2 179.23168945	330.46307373	Mirror3Ra_Right-1
798579	0.289922	-1 233.44726563	2 312.64331055	326.48797607	Mirror3Ra_Right-1
798580	0.291897	-1 309.94982910	2 315.68994141	336.85372925	Mirror3Ra_Right-1
798581	0.197755	-1 951.77429199	1 488.14038086	303.54626465	Mirror3Ra_Right-1
798582	0.188453	-1 893.24169922	1 425.74487305	283.93820190	Mirror3Ra_Right-1
798583	-0.057785	-1 952.99157715	-1 486.13854980	305.93017578	Mirror3Ra_Right-1
798584	-0.053950	-1 893.74548340	-1 424.88879395	284.37353516	Mirror3Ra_Right-1
798585	0.085352	-585.93750000	677.40576172	44.06555176	Mirror3Ra_Right-1
798586	0.083010	-507.81250000	642.78192139	37.33675003	Mirror3Ra_Right-1
798587	0.079609	-468.75006104	583.01373291	31.62812424	Mirror3Ra_Right-1
798588	0.075305	-468.75006104	496.04492188	26.75339890	Mirror3Ra_Right-1
798589	0.174323	-585.93750000	1 583.04956055	140.28387451	Mirror3Ra_Right-1
798590	0.177562	-507.81250000	1 613.94506836	140.45144653	Mirror3Ra_Right-1
798591	0.194087	-1 545.56823730	1 557.34350586	240.52932739	Mirror3Ra_Right-1
798592	0.200591	-1 487.70971680	1 622.34106445	240.87913513	Mirror3Ra_Right-1
798593	0.160184	-48.82809067	1 503.06665039	111.70260620	Mirror3Ra_Right-1
798594	0.155404	-48.82809067	1 465.22326660	106.54076385	Mirror3Ra_Right-1
798595	-0.077016	-9.76564121	-1 759.21459961	130.88818359	Mirror3Ra_Right-1
798596	-0.144409	-198.43641663	-2 669.02832031	328.04171753	Mirror3Ra_Right-1
798597	0.132554	-58.59373856	1 264.62500000	81.22711182	Mirror3Ra_Right-1
798598	-0.038992	-234.37495422	-1 344.94567871	75.54042816	Mirror3Ra_Right-1
798599	0.083503	-234.37495422	655.55664063	27.65009880	Mirror3Ra_Right-1
798600	-0.020206	-175.78121948	-1 157.88415527	53.61595154	Mirror3Ra_Right-1
798601	0.083530	-390.62503052	656.52899170	32.77772522	Mirror3Ra_Right-1
798602	-0.019636	-2 325.75048828	-1 007.64678955	337.40057373	Mirror3Ra_Right-1
798603	-0.000661	-2 401.98535156	-754.50817871	335.45578003	Mirror3Ra_Right-1
798604	0.200864	-1 584.63073730	1 600.82800293	252.90760803	Mirror3Ra_Right-1
798605	0.050553	-117.18755341	-128.77059937	0.33480382	Mirror3Ra_Right-1
798606	0.081513	-68.35931396	609.28924561	22.06487274	Mirror3Ra_Right-1
798607	0.169786	-1 927.11035156	1 255.78112793	270.16107178	Mirror3Ra_Right-1
798608	0.200224	-68.35931396	1 799.75427246	156.40460205	Mirror3Ra_Right-1
798609	0.190588	-1 850.19812012	1 454.25988770	279.37048340	Mirror3Ra_Right-1
798610	-0.056418	-1 851.07177734	-1 452.88574219	279.21343994	Mirror3Ra_Right-1
798611	0.048616	-58.59373856	-174.76492310	0.01009684	Mirror3Ra_Right-1
798612	0.121851	-58.59373856	1 158.45776367	69.16474152	Mirror3Ra_Right-1
798613	0.067624	-58.59373856	312.19024658	7.28686476	Mirror3Ra_Right-1
798614	0.171216	-2 262.48071289	1 181.96801758	334.45828247	Mirror3Ra_Right-1
798615	-0.078373	-78.12503815	-1 773.41979980	133.55657959	Mirror3Ra_Right-1
798616	-0.135798	-49.17774963	-2 529.72436523	289.73175049	Mirror3Ra_Right-1
798617	-0.085233	-1 370.51269531	-1 755.68737793	237.67712402	Mirror3Ra_Right-1
798618	-0.075766	-1 450.85449219	-1 650.60278320	233.52803040	Mirror3Ra_Right-1
798619	0.269943	-1 356.68139648	2 159.05712891	312.24649048	Mirror3Ra_Right-1
798620	-0.070906	-1 370.51269531	-1 581.75024414	210.06997681	Mirror3Ra_Right-1
798621	0.153950	-68.35939026	1 453.57043457	105.09160614	Mirror3Ra_Right-1
798622	0.055101	-207.51951599	-3.77887201	2.24588490	Mirror3Ra_Right-1
798623	-0.133052	-97.49271393	-2 486.29418945	279.38107300	Mirror3Ra_Right-1
798624	0.273839	-722.19384766	2 263.22265625	266.45281982	Mirror3Ra_Right-1
798625	0.284016	-1 308.53564453	2 263.14282227	326.08703613	Mirror3Ra_Right-1
798626	0.059253	-187.98829651	106.78034973	3.31969714	Mirror3Ra_Right-1
798627	0.085371	-507.81250000	684.21002197	40.10036469	Mirror3Ra_Right-1
798628	-0.147077	-279.53656006	-2 712.12622070	342.02902222	Mirror3Ra_Right-1
798629	0.078590	-429.68756104	565.70172119	28.78087234	Mirror3Ra_Right-1
798630	0.073944	-585.93750000	461.01190186	31.42207527	Mirror3Ra_Right-1
798631	0.068233	-507.81250000	339.41906738	21.63187027	Mirror3Ra_Right-1
798632	-0.146201	-41.41282654	-2 696.24023438	333.10614014	Mirror3Ra_Right-1
798633	0.082863	-585.93750000	633.92138672	41.19956589	Mirror3Ra_Right-1
798634	0.076242	-507.81250000	513.35681152	29.65792274	Mirror3Ra_Right-1
798635	0.065734	-585.93750000	287.07437134	24.21617317	Mirror3Ra_Right-1
798636	0.010205	-2 460.93750000	-611.39398193	341.55145264	Mirror3Ra_Right-1
798637	0.050561	-299.07226563	-110.73046112	4.32086563	Mirror3Ra_Right-1
798638	0.137819	-2 252.07763672	869.27032471	303.53387451	Mirror3Ra_Right-1
798639	-0.010512	-2 328.61596680	-878.46911621	326.20434570	Mirror3Ra_Right-1
798640	0.072923	-58.59373856	438.36193848	12.59683895	Mirror3Ra_Right-1
798641	0.084153	-78.12496185	656.98968506	25.21406937	Mirror3Ra_Right-1
798642	-0.148738	-13.80430889	-2 736.56591797	344.04013062	Mirror3Ra_Right-1
798643	-0.020252	-87.89060974	-1 160.64514160	52.61010742	Mirror3Ra_Right-1
798644	-0.098845	-351.56250000	-1 990.09753418	178.54315186	Mirror3Ra_Right-1
798645	0.004117	-2 187.50000000	-642.86962891	273.81817627	Mirror3Ra_Right-1
798646	0.009649	-2 187.50000000	-563.95452881	269.30670166	Mirror3Ra_Right-1
798647	0.040738	-2 187.50000000	-137.16445923	255.27159119	Mirror3Ra_Right-1
798648	0.046993	-2 187.50000000	-58.24926376	254.55937195	Mirror3Ra_Right-1
798649	-0.004393	-1 907.10913086	-718.57092285	215.73284912	Mirror3Ra_Right-1
798650	-0.006981	-1 971.32751465	-764.20867920	232.51499939	Mirror3Ra_Right-1
798651	-0.010825	-2 105.16479492	-839.18719482	268.18783569	Mirror3Ra_Right-1
798652	-0.005927	-2 050.94384766	-761.03082275	249.88403320	Mirror3Ra_Right-1
798653	0.162377	-1 836.39611816	1 213.14807129	247.88237000	Mirror3Ra_Right-1
798654	0.159145	-1 759.18823242	1 204.32202148	232.65350342	Mirror3Ra_Right-1
798655	0.256294	-418.78396606	2 177.12402344	232.16709900	Mirror3Ra_Right-1
798656	-0.139599	-407.07717896	-2 587.86108398	314.26846313	Mirror3Ra_Right-1
798657	-0.139887	-328.95220947	-2 594.95654297	312.66452026	Mirror3Ra_Right-1
798658	0.034579	-371.09375000	-431.69305420	12.03106689	Mirror3Ra_Right-1
798659	0.043767	-664.06250000	-173.94200134	23.30481529	Mirror3Ra_Right-1
798660	0.042556	-742.18756104	-173.94192505	29.15866089	Mirror3Ra_Right-1
798661	0.024617	-664.06250000	-521.81677246	31.55239677	Mirror3Ra_Right-1
798662	0.022869	-742.18756104	-521.81671143	37.48313904	Mirror3Ra_Right-1
798663	-0.067131	-664.06250000	-1 565.44067383	126.23777771	Mirror3Ra_Right-1
798664	-0.068334	-742.18756104	-1 565.44067383	132.45053101	Mirror3Ra_Right-1
798665	-0.096045	-664.06250000	-1 913.31506348	182.65339661	Mirror3Ra_Right-1
798666	-0.096991	-742.18756104	-1 913.31494141	188.97911072	Mirror3Ra_Right-1
798667	-0.000416	-664.06250000	-869.69158936	51.18135834	Mirror3Ra_Right-1
798668	-0.002227	-742.18756104	-869.69152832	57.19718933	Mirror3Ra_Right-1
798669	-0.032599	-664.06250000	-1 217.56628418	82.58962250	Mirror3Ra_Right-1
798670	-0.034205	-742.18756104	-1 217.56616211	88.69927979	Mirror3Ra_Right-1
798671	-0.070565	-1 210.93750000	-1 565.43994141	184.28721619	Mirror3Ra_Right-1
798672	-0.070822	-1 132.81250000	-1 565.44006348	173.91079712	Mirror3Ra_Right-1
798673	0.130408	-664.06250000	1 217.55920410	98.12403107	Mirror3Ra_Right-1
798674	0.131673	-742.18756104	1 217.55932617	103.74133301	Mirror3Ra_Right-1
798675	0.099005	-664.06250000	869.68359375	63.72143173	Mirror3Ra_Right-1
798676	0.099968	-742.18756104	869.68359375	69.38829803	Mirror3Ra_Right-1
798677	0.172962	-664.06250000	1 565.43469238	142.70887756	Mirror3Ra_Right-1
798678	0.174128	-742.18756104	1 565.43481445	148.28207397	Mirror3Ra_Right-1
798679	0.184918	-1 210.93750000	1 565.43542480	194.76364136	Mirror3Ra_Right-1
798680	0.182703	-1 132.81250000	1 565.43530273	185.46186829	Mirror3Ra_Right-1
798681	0.077210	-664.06250000	521.80834961	39.64980698	Mirror3Ra_Right-1
798682	0.077586	-742.18756104	521.80847168	45.37225723	Mirror3Ra_Right-1
798683	0.060100	-664.06250000	173.93327332	26.09908485	Mirror3Ra_Right-1
798684	0.059709	-742.18756104	173.93334961	31.88368225	Mirror3Ra_Right-1
798685	0.127129	-1 835.93750000	869.68554688	215.22424316	Mirror3Ra_Right-1
798686	0.125136	-1 757.81250000	869.68536377	200.67042542	Mirror3Ra_Right-1
798687	0.062282	-1 835.93750000	173.93527222	180.79106140	Mirror3Ra_Right-1
798688	0.061421	-1 757.81250000	173.93508911	165.92715454	Mirror3Ra_Right-1
798689	0.094154	-1 835.93750000	521.81036377	192.65971375	Mirror3Ra_Right-1
798690	0.092604	-1 757.81250000	521.81011963	177.95924377	Mirror3Ra_Right-1
798691	0.008729	-1 835.93750000	-521.81469727	190.19131470	Mirror3Ra_Right-1
798692	0.008416	-1 757.81250000	-521.81494141	174.94468689	Mirror3Ra_Right-1
798693	0.033727	-1 835.93750000	-173.93995667	179.86828613	Mirror3Ra_Right-1
798694	0.033000	-1 757.81250000	-173.94017029	164.82278442	Mirror3Ra_Right-1
798695	0.036133	-2 343.75000000	-225.47430420	294.92330933	Mirror3Ra_Right-1
798696	0.042150	-2 343.75000000	-146.55905151	293.44827271	Mirror3Ra_Right-1
798697	0.012284	-2 343.75000000	-557.24206543	307.61328125	Mirror3Ra_Right-1
798698	0.017839	-2 343.75000000	-478.32690430	303.63500977	Mirror3Ra_Right-1
798699	-0.039556	-1 835.93750000	-1 217.56408691	246.04927063	Mirror3Ra_Right-1
798700	-0.040040	-1 757.81250000	-1 217.56433105	230.33618164	Mirror3Ra_Right-1
798701	-0.014903	-1 835.93750000	-869.68951416	212.11415100	Mirror3Ra_Right-1
798702	-0.015046	-1 757.81250000	-869.68969727	196.64546204	Mirror3Ra_Right-1
798703	0.043008	-429.68756104	-257.22912598	10.56728745	Mirror3Ra_Right-1
798704	0.043288	-351.56250000	-267.52316284	7.46376133	Mirror3Ra_Right-1
798705	-0.053025	-117.18755341	-1 499.34948730	92.91359711	Mirror3Ra_Right-1
798706	-0.008380	-2 115.96582031	-806.59320068	268.15902710	Mirror3Ra_Right-1
798707	-0.008319	-2 040.94653320	-793.54949951	250.00337219	Mirror3Ra_Right-1
798708	-0.038412	-78.12503815	-1 348.83508301	73.27713013	Mirror3Ra_Right-1
798709	-0.043171	-78.12503815	-1 398.53125000	79.36027527	Mirror3Ra_Right-1
798710	-0.006370	-2 271.69482422	-808.46118164	305.98205566	Mirror3Ra_Right-1
798711	-0.007711	-2 192.88183594	-811.56372070	286.81176758	Mirror3Ra_Right-1
798712	-0.002840	-2 210.92602539	-746.55029297	286.33950806	Mirror3Ra_Right-1
798713	-0.001500	-2 289.05102539	-743.19403076	305.44369507	Mirror3Ra_Right-1
798714	0.045838	-1 289.06250000	-0.00354392	88.06214142	Mirror3Ra_Right-1
798715	0.045399	-1 367.18750000	-0.00340050	99.08087921	Mirror3Ra_Right-1
798716	0.045169	-1 445.31250000	-0.00324858	110.75286102	Mirror3Ra_Right-1
798717	0.045163	-1 523.43750000	-0.00308815	123.07897186	Mirror3Ra_Right-1
798718	0.045408	-1 601.56250000	-0.00291919	136.06013489	Mirror3Ra_Right-1
798719	0.045869	-1 679.68750000	-0.00274169	149.69732666	Mirror3Ra_Right-1
798720	0.046512	-1 757.81250000	-0.00255564	163.99156189	Mirror3Ra_Right-1
798721	0.047316	-1 835.93750000	-0.00236102	178.94390869	Mirror3Ra_Right-1
798722	-0.000348	-1 289.06250000	-695.75347900	106.36064148	Mirror3Ra_Right-1
798723	-0.001299	-1 367.18750000	-695.75329590	117.67329407	Mirror3Ra_Right-1
798724	-0.002013	-1 445.31250000	-695.75317383	129.65705872	Mirror3Ra_Right-1
798725	-0.002527	-1 523.43750000	-695.75299072	142.31289673	Mirror3Ra_Right-1
798726	-0.002929	-1 601.56250000	-695.75280762	155.64186096	Mirror3Ra_Right-1
798727	-0.003158	-1 679.68750000	-695.75262451	169.64498901	Mirror3Ra_Right-1
798728	-0.003206	-1 757.81250000	-695.75244141	184.32344055	Mirror3Ra_Right-1
798729	-0.003117	-1 835.93750000	-695.75219727	199.67840576	Mirror3Ra_Right-1
798730	0.110337	-1 835.93750000	695.74792480	202.61878967	Mirror3Ra_Right-1
798731	0.108555	-1 757.81250000	695.74774170	187.99366760	Mirror3Ra_Right-1
798732	0.106791	-1 679.68750000	695.74755859	174.01153564	Mirror3Ra_Right-1
798733	0.104912	-1 601.56250000	695.74737549	160.67144775	Mirror3Ra_Right-1
798734	0.102996	-1 523.43750000	695.74719238	147.97248840	Mirror3Ra_Right-1
798735	0.101017	-1 445.31250000	695.74700928	135.91381836	Mirror3Ra_Right-1
798736	0.098991	-1 367.18750000	695.74688721	124.49461365	Mirror3Ra_Right-1
798737	0.096950	-1 289.06250000	695.74676514	113.71408081	Mirror3Ra_Right-1
798738	0.022552	-1 289.06250000	-347.87857056	91.56510162	Mirror3Ra_Right-1
798739	0.021587	-1 367.18750000	-347.87841797	102.72331238	Mirror3Ra_Right-1
798740	0.020838	-1 445.31250000	-347.87826538	114.54326630	Mirror3Ra_Right-1
798741	0.020434	-1 523.43750000	-347.87811279	127.02588654	Mirror3Ra_Right-1
798742	0.023768	-1 210.93750000	-347.87869263	81.06776428	Mirror3Ra_Right-1
798743	0.025076	-1 132.81250000	-347.87881470	71.23048401	Mirror3Ra_Right-1
798744	0.026610	-1 054.68750000	-347.87896729	62.05249023	Mirror3Ra_Right-1
798745	0.028199	-976.56250000	-347.87905884	53.53305817	Mirror3Ra_Right-1
798746	0.034737	-664.06250000	-347.87939453	26.02847290	Mirror3Ra_Right-1
798747	0.033174	-742.18756104	-347.87936401	31.91978073	Mirror3Ra_Right-1
798748	0.031559	-820.31250000	-347.87927246	38.46729279	Mirror3Ra_Right-1
798749	0.029854	-898.43743896	-347.87918091	45.67153168	Mirror3Ra_Right-1
798750	-0.026066	-1 289.06250000	-1 043.62817383	132.82299805	Mirror3Ra_Right-1
798751	-0.026661	-1 367.18750000	-1 043.62792969	144.30607605	Mirror3Ra_Right-1
